Command,Battery Consumption (%)
takeoff,5
left,0.9963679624798798
left,1.1730960631383243
back,1.0982085741345462
ccw,1.5569382316137743
down,1.028384918975558
right,0.9288640710674706
down,1.1997788810801149
ccw,1.5415693849256034
ccw,1.377597503494849
cw,1.3235691498829032
cw,1.3934544377720073
flip,1.8207376096967525
down,1.3667869260711543
back,0.928955147603294
left,1.0693877744768818
down,1.3635227446304559
back,1.1535237873684965
left,0.9544243962193992
down,1.0958269205884572
forward,0.8743032781754937
down,1.048558038443701
cw,1.5159342647388747
right,1.1675736090004756
left,1.0528462212396483
back,1.0256836663235405
right,0.8531165630817059
right,0.9001604769843025
flip,2.149131890789837
right,0.8543876028666737
down,1.2423180728293675
ccw,1.6496080192175617
right,1.0870442277502574
down,1.0136354301452275
ccw,1.5926409690844978
left,0.8968270570138659
down,1.2355626513323519
cw,1.3077546615617395
flip,2.081646621964627
right,0.8872090155719384
flip,2.3484673091547004
down,1.1426236882069571
back,0.9849740584808369
right,0.920403680139341
ccw,1.4689530911652047
right,1.1726757757218769
right,0.8840779372756208
flip,2.261523248360483
down,1.0383450713616418
forward,0.9705157482373381
down,1.2209106542718364
forward,1.0348702561320846
ccw,1.5250868992289328
down,1.0432361495537388
back,0.9249611632939208
cw,1.357290593741919
left,0.8137877554056543
down,1.3363359525251874
forward,1.1284277986037579
cw,1.3441643079509709
ccw,1.6382686538795403
down,1.259744400725899
back,0.9780142256404096
right,0.8691041947994376
flip,1.6842582163392312
flip,2.0424540980230868
forward,1.16034428041382
flip,2.0240089731940074
flip,2.435579400907058
back,1.0512146619518201
right,1.1470278110580434
right,1.0684836558626272
right,0.861059899445024
down,1.3065502042364587
ccw,1.5812193930374419
cw,1.4753932537796255
forward,1.1876994482916812
left,1.1840870014142346
left,0.8884874726945755
flip,1.6362447001415719
land,2
