Command,Battery Consumption (%)
takeoff,5
left,1.0868413152259662
left,1.0875845080832582
forward,1.075003761084565
left,0.9987353884454475
back,1.1917383737804919
right,0.8957614076000942
right,0.8685045090099127
left,1.1589167209304276
left,0.936329521432795
right,1.0243330385649867
forward,0.9304624882324262
flip,2.085686855874298
flip,1.7953572700594174
left,1.1787925660478127
ccw,1.389101629122426
down,1.3095185327893226
down,1.1410179591495218
ccw,1.5741720424086938
ccw,1.635021577054814
right,0.8271464969959117
down,1.0148568441574417
left,1.0548733567430193
flip,2.2696359130440937
forward,0.8049436680167263
ccw,1.3911376984502795
cw,1.3140148886589456
right,1.057613961737527
ccw,1.6534512921775542
ccw,1.4386405114011083
forward,0.9139433941313039
cw,1.517233638919089
down,1.2407615902516949
flip,1.6061951728434272
forward,0.9419882285751551
forward,0.9354190583073013
down,1.0665500369175653
cw,1.6559901020237795
ccw,1.4628348084286507
forward,1.0801834696239492
forward,1.0368681293865805
down,1.1024121172058312
flip,1.8731567579242046
left,1.0830730597969729
right,1.1948951671021293
forward,1.0235339986776468
forward,0.8711503557584994
right,1.1448840070644126
forward,1.1241018283948512
flip,2.3407063329877045
cw,1.5549265002499033
left,0.9528976552678168
forward,0.8317271607048237
flip,2.1817421283233145
back,0.8531766013884479
left,1.0489404973394723
right,0.8589459507223483
back,0.9759614272498325
left,1.1712955322065228
cw,1.3419971609835986
left,0.9600200013804742
left,1.0754979165595202
cw,1.6862746489819083
back,1.0446635298538471
forward,1.094285608881353
ccw,1.664678611180713
cw,1.406847372608346
down,1.10437575542894
flip,2.3328560020694455
cw,1.593684513945844
cw,1.5796547861864474
flip,2.2391277322420935
ccw,1.4432883849472353
cw,1.5645001739283777
forward,0.8243138600767225
flip,1.9749952126449815
cw,1.6746977873433262
flip,1.8119760005839882
land,2
