Command,Battery Consumption (%)
takeoff,5
cw,1.647739080933495
left,0.9810835556299473
ccw,1.607930677709121
back,0.8770523719089911
down,1.0823560759850115
cw,1.442874763188974
forward,1.0830426380402471
right,0.8447788096558868
back,0.9765590756897765
ccw,1.3596882473774872
left,1.1140067348703724
cw,1.3002339528441604
cw,1.6277118105844672
down,1.3024316566434315
forward,1.0269265176390705
left,0.9320757155769163
right,0.8153039735068353
cw,1.3445585272156317
forward,0.8266684272230957
forward,0.8350411933010884
down,1.3198955016650267
back,0.8512258070756439
down,1.1916088005809107
back,0.9466700368281181
back,0.8571918144249099
back,1.123257901593557
flip,1.5184832505572639
right,0.9841335279864186
back,0.9487502971743468
cw,1.3202154975888374
cw,1.600166435635631
ccw,1.5813971410129959
flip,2.1707404027341557
down,1.0954892267966656
down,1.2865224806870836
back,1.1993207281154332
forward,1.1597674795502806
back,0.8400043581972055
left,1.0088395081580117
left,1.1287723911715155
left,1.0776981292234094
forward,0.8833088173032003
right,0.9653051350853742
right,1.0157382169628097
forward,0.9945205984446578
flip,2.400396576710839
cw,1.5539734358072512
back,0.9778669893477208
back,0.8822992412344361
left,1.1662393108965217
forward,1.0879792975451612
cw,1.4051853643934764
forward,1.121663868022572
back,0.8390712834537717
forward,1.0559545486044106
cw,1.505730883400778
down,1.1277463013696232
cw,1.4432267295145818
ccw,1.3366169102916214
right,1.189486547247892
right,1.059725882056986
right,0.9187717986432409
forward,1.1988606900745948
forward,1.0125565353121833
right,0.9316761803540575
down,1.3842674616471151
forward,0.9553977593401833
down,1.1279270847222818
cw,1.5468899003977021
left,1.0991219522485995
cw,1.5652798550085296
left,0.8703590943998507
back,0.8840741516546261
left,0.9952136109425185
cw,1.5518161838422027
flip,1.5122781888029544
cw,1.3900446376420623
cw,1.4203850192428984
forward,0.9195273113899358
right,1.0647913179442259
back,0.82306585016286
down,1.2649455315192641
ccw,1.3582048665187003
down,1.0709002933857903
land,3
