Command,Battery Consumption (%)
takeoff,4
down,1.2308822899108662
left,0.9822307181155241
down,1.1165198407693524
left,0.8727383904482189
left,1.0366719084634344
cw,1.398532197105021
flip,2.4260498565707977
cw,1.5419387453202553
down,1.238470596137147
cw,1.501434610779545
flip,2.0998923684490745
back,0.8782737379385667
forward,0.8598468503347397
down,1.3636814602950165
left,1.0055041073556499
back,1.0782319207012685
cw,1.5026819046255353
flip,2.4568747937850133
back,1.027352559256696
right,1.1108710916564153
back,1.0063559393798185
left,1.033349806121249
flip,2.392925296551835
right,1.031738213426408
down,1.005153776750448
down,1.0274671972065612
ccw,1.6749846685626468
right,1.086310852201215
flip,1.5779817870884403
down,1.1310147710662655
cw,1.4331053187012421
cw,1.6786683912269627
cw,1.5403729611782315
right,1.1974669388439803
cw,1.542826730084418
right,1.0353431319241613
cw,1.369166406177792
back,0.8913423817056036
ccw,1.4813489159306181
left,0.966785602038367
left,1.1213434762100407
left,1.1904985047882466
right,1.0977931372601684
ccw,1.311028959717496
left,0.8310603608818099
back,1.196546159124095
cw,1.5876230123735795
left,0.8980299224382925
right,1.1171459282864693
forward,1.071355811485914
forward,0.8086658058666378
forward,1.0498974408914403
back,0.8899470004147694
right,1.0308432763862132
flip,2.4572730051240805
back,1.1953952970614639
left,0.8239884003045644
right,1.0033424932466395
cw,1.6672011398053903
flip,1.8470163594605271
back,0.8831216756711596
down,1.3472329989068992
cw,1.682400645485548
back,1.0077920512599756
flip,2.250656417091294
flip,1.5675776555985186
cw,1.5607276178904423
right,1.1105246147231913
left,0.9009912116957829
cw,1.5916639200418965
back,0.9382796109593794
right,1.0480900400488566
ccw,1.5101594526984463
left,0.9071651399551819
forward,0.8930812074082154
flip,2.1990989446542892
down,1.3353761062485359
land,2
