Command,Battery Consumption (%)
takeoff,4
left,1.0928648548331636
down,1.1302223949507304
ccw,1.3526372610233233
right,0.8929327865662972
cw,1.6982523051028964
forward,0.9645909081744813
right,0.8287605787346735
cw,1.573810735242179
right,1.1341240842527052
forward,1.0489042602663152
down,1.1445795656355466
back,1.0710216558806145
right,1.0039681256062627
forward,0.9481324321805689
back,1.180268368756718
right,0.9239033318593567
ccw,1.6611431184716885
cw,1.689391588847541
left,0.820193175926022
back,1.1596081491178305
back,0.8427049549801578
cw,1.6263038939141958
right,1.0621073947098225
ccw,1.671211321615758
back,0.8240815810657465
flip,2.230097990710059
forward,0.9720270955766867
right,0.968283670273801
cw,1.5842720000959758
flip,1.5344641179859666
flip,1.821946320109236
down,1.1038145147706626
down,1.1252904870864242
left,0.9127813294992403
back,0.8966469823007196
right,1.0811203590962617
back,0.8382270386303461
forward,1.1859232265274695
forward,1.1603438384758327
ccw,1.639219140240386
flip,1.9617162765122116
down,1.3452063747484957
right,0.9588916831057253
forward,0.9077404030581351
cw,1.3959475223116036
back,0.8000343742708947
back,1.0147565010887845
ccw,1.3186631341473234
ccw,1.5527464573417364
back,1.1796896159008772
ccw,1.3809588724095125
cw,1.5078028425540122
forward,1.158132754664955
back,0.9700482564103089
ccw,1.3071288525875815
back,0.9627314471366485
cw,1.52463746057026
back,1.0173300501860036
flip,2.449107693310868
left,0.8557872446164696
back,0.9413550989660483
back,0.9980072647798713
right,1.09679686242833
forward,0.8539251054243195
cw,1.5947676123266055
cw,1.4805216578228708
forward,0.9566228273738807
left,1.140079133334763
right,1.0636028830165727
cw,1.3472203281652437
right,1.1870374470796914
ccw,1.6789383846504187
cw,1.4710575516328686
flip,2.11583604099878
right,0.804425742343387
down,1.0885508174083387
down,1.0690332999698828
back,1.030066656276196
right,0.829948485840676
back,1.1555663469047306
left,0.8510744871525535
flip,2.2389735817242613
land,3
