Command,Battery Consumption (%)
takeoff,4
down,1.3275964989717326
down,1.0806634269778135
ccw,1.3670705759222672
flip,1.9276333020889713
cw,1.6227956310420524
back,0.8832943501967655
ccw,1.575939487656845
back,1.0742528163943181
cw,1.4705482259680913
right,0.8234552826805238
down,1.1515588834246266
back,0.993292115173394
forward,1.1683417051226241
flip,2.4673772917287478
down,1.062302473365086
left,0.9096459281816501
down,1.1100470464513035
flip,2.3758532631125417
flip,2.12687073628911
flip,2.098829698419774
right,1.0233455308739066
back,0.9881606792419961
flip,2.2997781506991166
down,1.1723471918689816
ccw,1.635262353125494
right,0.820407116195464
ccw,1.6532305683069284
left,0.97370155500935
left,1.0114013662141736
ccw,1.4842319764165133
down,1.3894762633891404
flip,2.202597229860534
down,1.2442983509020662
back,0.9353818750050509
right,1.047892173941282
ccw,1.3031387441440025
left,0.9170872840054999
back,1.0875491575118015
cw,1.603363966648459
ccw,1.5109871847333831
flip,2.4355248372829013
left,1.1830672817540604
ccw,1.4560275644805631
left,1.1457095168662617
ccw,1.327808921144424
down,1.2649660801086262
ccw,1.311943329230977
down,1.26067993949352
right,1.0507033771027796
ccw,1.6954444799039954
right,0.8712893473189914
ccw,1.5234807247899174
left,0.9457524732560932
flip,1.5709673798351296
ccw,1.5853862580269953
cw,1.5024563045390025
cw,1.5583019171573589
back,1.1475216734779423
cw,1.3380249186643676
down,1.2306118884812247
ccw,1.6481186096849496
ccw,1.4295959021552502
forward,1.103036591152421
ccw,1.3856435975210029
back,1.1295137006732778
forward,0.8614487465510895
down,1.3840139808222318
down,1.2841809589491993
forward,0.8369964205369711
left,0.8327679928364009
down,1.372929926987537
back,1.0686128119061369
forward,1.1827249355893885
back,1.0009473514267095
land,3
