Command,Battery Consumption (%)
takeoff,4
cw,1.3139049265055547
cw,1.6579870315672003
back,0.8652585084575519
forward,1.0281908402209845
back,1.1258780853871984
back,1.0094468004890915
left,1.1258912971747161
flip,1.706806761232766
cw,1.669768453404173
flip,2.2599232807207796
cw,1.4461694897600994
right,0.9543672201527951
down,1.2078150773778622
forward,0.8529564038042359
down,1.3608415027436735
flip,2.281676720583353
flip,1.9545061116947156
cw,1.6573496003146744
forward,0.9644071102399647
down,1.1218231278467377
forward,0.8347464935607816
right,1.0057513399026454
flip,2.199171134038154
ccw,1.3734056398744459
down,1.1061027476980223
left,1.0134305645578099
down,1.0961474028933644
forward,0.8392264270508403
flip,2.12882533663775
forward,1.1876764509783386
back,1.0162966083477547
flip,1.828867614492708
down,1.3830857661314906
flip,2.482421444895914
ccw,1.6192589841938136
left,0.9500685136140113
forward,1.105967959479069
right,0.841684981853881
down,1.3118958190902257
forward,1.0222490641016233
left,1.1763027346114274
cw,1.6218294034315526
flip,1.8029345823164138
down,1.2423004637500525
flip,2.4772435369964008
back,1.0283827336254836
flip,1.8254267034265332
back,1.1606940719709256
down,1.1653661696944757
ccw,1.4846278237545956
back,0.8544794215911119
ccw,1.4217386584399283
back,0.9450918865606599
back,1.1832083800182205
forward,0.9099946169716556
cw,1.3653624661166845
left,0.9097574544265415
forward,1.1570798989673552
left,1.0545291500311162
down,1.0058727257415847
flip,2.4340507687176576
cw,1.6280204216952405
right,0.8464020428547554
flip,2.4806042193262114
back,1.0689639024990147
left,1.0110844114698128
down,1.2194852812615626
down,1.1932460586184137
back,0.906495218994348
down,1.14978223858786
forward,1.0721626423738668
right,0.9034736567161273
flip,2.3079583826241414
flip,2.185329202641725
land,3
