Command,Battery Consumption (%)
takeoff,5
down,1.2396946774090098
ccw,1.3209320334490138
ccw,1.3050486235799936
forward,0.8593244454227706
back,0.8085150006013441
down,1.3559481509419635
down,1.1705459833006522
left,1.063920700847794
back,1.0675789712249144
left,1.0674258838887987
cw,1.3985894189315604
ccw,1.657425701194905
cw,1.4532644019947476
down,1.3159570762095538
ccw,1.4681905767767363
forward,0.9367673655609895
right,0.838487033461293
forward,0.9820528668196339
left,0.9614847113448488
ccw,1.4962157576075892
right,1.0072281535364718
back,0.8296445977391091
down,1.1692966769518027
forward,0.9063686631826845
flip,2.293158300511808
left,1.0910183801594022
right,1.0614847995653918
left,1.0475862179416495
ccw,1.5552504996681877
forward,1.087635097064218
forward,1.1322803895670956
ccw,1.4221189058576293
down,1.1464684847658613
forward,0.8763752664411637
ccw,1.4613926968214952
right,1.1134588362094133
down,1.388267819319327
forward,0.806019247913474
forward,1.0028048888708485
right,0.9896540899417214
ccw,1.3574388166680413
flip,2.3697257039544275
left,1.0386212042929408
ccw,1.5985886593506404
right,1.104814229820132
forward,1.0650270553993715
left,1.0220032469768352
down,1.3545298406118427
forward,1.113224855485352
down,1.0760312280220634
cw,1.6174482703964
right,1.1801428501161655
ccw,1.3963163453124947
left,0.9548051227374457
back,1.1241466137103313
down,1.1132703215814932
back,1.0640780825921994
right,0.9456760952934782
back,0.8268515113945237
forward,1.1873871169687784
right,0.8042714350217186
back,0.9386114738251614
ccw,1.4119089027109872
ccw,1.5124793204723819
forward,0.9945618865202643
down,1.15526428654226
down,1.1134455027941497
cw,1.6716134073282105
ccw,1.5001051579462996
right,1.121963334578945
left,1.0352519211366282
down,1.1999513348804207
ccw,1.547000477746158
down,1.0609661956614618
left,0.8684522353904517
down,1.2650437219584583
right,0.9480653040388369
left,1.0922048240433193
left,0.810566836745785
flip,1.9024454121400725
down,1.125125596121258
ccw,1.4879661799673924
right,0.8459784693485377
land,3
