Command,Battery Consumption (%)
takeoff,5
forward,1.0826947594962841
down,1.1649810240572531
flip,1.9408504554392554
ccw,1.672556450085262
ccw,1.3651280062537643
cw,1.654668392761258
forward,1.1014835136974104
flip,1.7739254185974085
ccw,1.345971779193275
left,0.8864203386459614
flip,2.331661949664312
right,0.8024324379500052
forward,1.0054005329278428
down,1.3999264379780714
ccw,1.4065205844566961
down,1.1760194950614622
left,0.907885813220633
right,0.8377239880685594
down,1.3200905164296932
left,1.1195170714901495
back,1.022587797066738
left,1.1724281511022419
ccw,1.4448071809250687
forward,1.1671118068551498
forward,0.8276067036036887
flip,2.4890954972460344
flip,2.07799407761541
forward,0.8830623481673675
down,1.3622864575790141
right,1.0455032820229133
forward,0.8915638715229376
forward,1.024028201184023
left,1.1608120652356266
down,1.3577061731357283
left,0.9138938778400535
left,1.008004354919244
forward,0.9737665030970897
flip,1.5000146815157636
flip,2.1374785876554694
down,1.195099887772485
cw,1.406821928867135
right,1.1147236973615733
forward,1.0351097007775292
down,1.3684904934540305
right,1.0216508065294034
forward,0.9236953740288169
flip,2.1406316366815954
right,0.8339548922119023
right,1.1177237203968107
right,1.0625911046887881
flip,1.6513821529900945
back,1.0193585072553604
ccw,1.5279108998355828
forward,1.147229991298222
right,0.9961248884444444
forward,1.1007723988861826
down,1.3211660172093969
down,1.3068194074920814
back,0.8015658483348063
ccw,1.3631820581524026
flip,2.0945057812277725
left,0.8937955000839922
down,1.1281601086884048
cw,1.6028587352833374
ccw,1.47436251009021
right,1.1235104488983305
right,0.9799785608099134
ccw,1.3800603048624063
forward,1.1889668849975727
ccw,1.3616912578554308
left,0.8852163464950251
down,1.2971118772703822
cw,1.6493828096029024
forward,0.8034542438316515
right,1.0042935780603048
down,1.3983059375423363
flip,2.1321942269574774
back,0.9821539285548782
land,3
