Command,Battery Consumption (%)
takeoff,5
forward,1.0207973065619407
flip,1.7601652227302902
left,0.8681828379785835
ccw,1.6304367978991272
cw,1.308519274011253
back,0.9180939272903098
cw,1.4018578527560244
back,1.1036174706085276
down,1.3229911833956134
cw,1.5483419734900137
flip,2.16078560129865
ccw,1.3361124887353306
flip,2.1778605378096283
forward,1.1579793076068579
down,1.3726567466206596
left,0.9271027897315833
back,1.197181918240911
ccw,1.693174759200346
left,1.1741183650579892
flip,1.64666428784205
right,1.1963108202222328
ccw,1.480304536934164
back,0.9138767164875404
back,0.8001782299923202
back,0.8315363471125418
right,1.1281607789954393
flip,1.6437173564925216
forward,1.0490540085168751
cw,1.5248968134018093
forward,0.9810730735954022
ccw,1.5952599242840262
flip,2.45847751090272
flip,2.3408625974940636
cw,1.4691802809414058
ccw,1.4141019892571012
forward,0.9977735268528504
left,1.0773112513961605
flip,2.2321696856493576
ccw,1.5166628032404883
down,1.2531404957954573
down,1.3736109891695654
ccw,1.6382503029588422
ccw,1.5878353219516057
back,1.0183054260924633
ccw,1.5029358893963487
right,0.8896595897572058
right,0.8484338472433189
flip,1.5487210796655346
ccw,1.5385960606506115
cw,1.6435521200304506
ccw,1.4105727800428123
right,1.1217547038935802
down,1.0630716145356893
down,1.2329867040709663
down,1.3869350630828228
cw,1.4539707392146917
right,0.930260644068326
forward,0.924703836199749
cw,1.3541400273744273
right,1.1453162048127647
ccw,1.6228938668715611
left,1.013353521096531
ccw,1.5208542785380028
cw,1.6169396732424544
right,1.103538930415652
back,0.8297972457318336
ccw,1.4575275096798521
flip,2.1949245796191406
left,1.0674548141226432
right,1.1225933899368516
flip,1.6554987355046462
forward,0.9457084037129635
back,1.116695917088241
back,0.9206238923856201
land,3
