Command,Battery Consumption (%)
takeoff,4
forward,0.8016712929968721
forward,0.8301353808881844
cw,1.4484138977580914
flip,2.0753798083816672
down,1.0511978738435275
left,0.8424938971776776
cw,1.508154293984745
back,1.0022498524080021
right,0.998573918351639
flip,2.0453767706615613
back,0.8258735000668908
forward,1.165495055617445
down,1.3594212052436134
forward,1.1728741215684997
down,1.1925288898957256
cw,1.433788394604167
down,1.1252299553456881
down,1.2575267387823001
forward,1.116974809501699
flip,2.4253617228776623
right,0.821549151702278
right,1.1007136558466832
right,0.9836623458978181
back,1.1377271202908452
left,1.0200869440048024
ccw,1.6877281146756886
back,0.8237236112580777
flip,2.449211990837896
forward,0.9679155303051333
flip,2.397073358810765
ccw,1.5891670034505305
flip,1.8867557690964833
back,0.8862751873238317
left,1.0330582351383057
ccw,1.671047630768784
forward,0.9899751418349182
cw,1.3220014102049182
forward,1.194609951899396
back,0.9389581414257282
ccw,1.3607377969457075
right,1.0623906158722973
forward,0.8674451593586799
ccw,1.3429916631005772
right,1.1221364906805777
right,1.0578191774779617
left,1.1515650379366376
back,1.0614093537218283
right,0.9180235856731489
back,0.9229505724807242
ccw,1.6114992202922884
ccw,1.5868122036676575
ccw,1.4042125510914312
left,1.0540187301020285
down,1.2348754684831775
right,0.8214013904503641
back,1.1005054086233956
cw,1.4938967523847344
cw,1.410509327217298
flip,2.104340010025073
flip,1.7650749224333095
right,1.1023618707203657
right,1.059881473824026
forward,1.0438949437630358
flip,2.447492336677313
forward,1.1136760884143029
ccw,1.5526594564012437
right,1.1942548736901866
ccw,1.4672236581994196
forward,0.8609033734999091
forward,1.1713078044450445
cw,1.306638121427441
forward,1.0773679222770451
down,1.0535759388760189
ccw,1.3101200454196578
left,0.8337233178809039
flip,1.580791227330502
forward,1.1581189232775095
forward,0.8328255232950255
land,3
