Command,Battery Consumption (%)
takeoff,4
flip,1.7577945812103777
down,1.3933299748184154
ccw,1.4181386014274
down,1.278724400644005
left,1.0838967495491514
forward,1.1813141929416218
cw,1.667918145461759
down,1.3105255396436783
left,1.0724995731480165
cw,1.559126724810208
ccw,1.45336790736899
down,1.114291454394737
back,1.0782689870261828
flip,1.6917051557974752
left,0.9538507054823694
ccw,1.3564777428214383
left,1.083114807192303
flip,2.434891202003648
cw,1.5422598830614513
down,1.3624073923809057
down,1.3825319514744563
cw,1.5448640317473843
down,1.3805291338052414
left,1.1823756127218537
ccw,1.4699236682226255
left,1.0387705157911884
right,1.1555944370447753
cw,1.3101169278499327
left,1.00226118788187
flip,1.965225072526252
down,1.2894351017998642
down,1.0098752319932727
left,0.8345583664372247
forward,0.8529764927249087
cw,1.441240770085492
flip,2.0913249661901236
flip,2.494089378764169
back,1.1174326524498495
back,1.0842098206832262
left,1.008443578892077
flip,2.3361381339553726
forward,0.8011050443328952
left,0.9239937304297722
ccw,1.5109762810637835
down,1.0809456322509754
right,0.9614766295721022
back,1.183354218193228
back,0.868054709956595
down,1.0048734850003866
back,1.1948026129095286
right,0.8858965380317328
back,0.8144970108043651
forward,1.0220313960886496
ccw,1.3025854366811682
left,0.80175050961339
back,1.0403386507099441
left,0.8835293220039242
right,1.0916731054232047
left,1.0433036148048025
right,1.1473197400658175
back,1.1772785951390143
cw,1.3072882278013462
cw,1.4828018107231926
back,0.8410759459240364
flip,2.1944304081042163
back,1.055443216593757
flip,2.2024917088940996
forward,0.9513872894185231
left,1.0622819785233135
right,0.8838647008773577
ccw,1.5682176761186024
cw,1.5383429059322593
cw,1.3337641154531046
ccw,1.6637919670877317
down,1.3103308088094192
flip,2.4431486709894
land,3
