Command,Battery Consumption (%)
takeoff,5
ccw,1.6418342983867273
flip,1.8888582831885379
cw,1.6873240692631153
ccw,1.614614564481891
right,0.8753027789782891
down,1.1374890818615135
cw,1.3763491681116502
right,0.8178400046615097
flip,2.0666848221798078
flip,1.7212618988658817
forward,1.041805718057422
left,1.1890611211154138
forward,1.1993112394346848
cw,1.5141569713555574
flip,2.176003923764627
forward,0.8793082647240276
left,0.9285204544868301
right,1.169165165777068
ccw,1.5167430184326747
back,1.0113961227544113
cw,1.4441874349220645
flip,1.6681867906855896
back,0.8567454020778452
down,1.0026442833862341
back,1.1601659967280242
left,0.8743168872730741
forward,1.1812329249964806
cw,1.6326146015491871
forward,0.9190236368343401
cw,1.6326082375660333
ccw,1.3767955152978628
back,1.1159734881017656
cw,1.4519555383176121
right,1.168584094775082
flip,1.593261849001168
flip,2.4895418392203905
ccw,1.567006660803216
forward,1.0378220809273664
back,1.012616595060601
back,1.0452866964352274
forward,1.138564762570868
ccw,1.4158198288905073
left,1.0993855265205341
cw,1.363752001798081
back,0.9661418512905477
left,1.0530369037721765
right,0.9590954471425033
ccw,1.308554489379805
ccw,1.5624971946264494
ccw,1.4699978584482576
down,1.0059369855055775
right,1.0692798700832875
cw,1.6733996327270317
down,1.1410884776871262
flip,1.9627370064647125
ccw,1.5096683024980626
forward,1.139110913329587
back,1.1611267699772927
cw,1.5068148718554968
ccw,1.3679936149600636
forward,1.1525690182588342
forward,1.0133075485664322
down,1.3441749479582397
flip,1.5161877539198252
ccw,1.4413489596499014
forward,1.048631080789932
ccw,1.4698338658395804
left,1.025659996035316
right,1.1540930707803538
left,0.9322726278238169
back,0.920250839774355
down,1.0468621246228877
down,1.2968229537494467
flip,2.243412389464986
ccw,1.4562109821120233
down,1.2677889681568295
land,3
