Command,Battery Consumption (%)
takeoff,4
left,0.9779641470595271
right,0.8070927479213664
ccw,1.514006111461007
down,1.1689987187269382
cw,1.624045383971988
cw,1.4868441624868127
cw,1.4222709933221223
cw,1.4686840017345908
cw,1.3474133187679787
right,0.897493279211971
cw,1.5288468920894411
cw,1.3875632573884564
forward,0.9112158244913912
forward,0.9934992341144309
right,1.1366535852529505
cw,1.3946978297189903
down,1.1641754910826336
flip,1.5920284052421168
left,1.0372172241535738
left,0.8836933354296356
back,1.048437543152784
ccw,1.5208699975330624
right,1.0448554027858
cw,1.3201819842022788
ccw,1.5293052711614321
left,0.8002738295449756
right,0.8443526008764825
right,1.1266732921069618
forward,0.9139157251785508
flip,1.8996652616066467
flip,1.7532865700412705
back,0.8165416538542793
forward,0.8261481601720805
forward,0.9645134578336532
cw,1.3673944977367718
back,0.9708552490264649
cw,1.5094243457956125
ccw,1.3120625675719084
cw,1.5226929616385698
ccw,1.4182890593224562
ccw,1.4885147297451662
ccw,1.4053258231847985
cw,1.6678530719671771
down,1.3633351751203167
ccw,1.638108787699835
cw,1.3891403241394507
back,1.1553944727640282
cw,1.5876186248895112
right,0.932827839607077
right,0.8362912028876338
flip,2.3921376344738237
back,0.9371910526122669
cw,1.462463258122248
left,1.0641837161506404
flip,1.7065129858076378
left,1.1307674155572982
right,1.1317477753851999
flip,2.1647877183889186
cw,1.5875518328515343
flip,2.3137978524411094
cw,1.3038772340437452
left,1.173011368125341
back,1.093232472785161
cw,1.4733269810734027
down,1.0330654828055001
back,0.8379701339998987
cw,1.4775058505916843
forward,0.9878649363118717
cw,1.5209758714879835
forward,0.8367723524374172
left,0.8164641334241691
flip,2.4500135313939193
cw,1.6385610496931706
right,0.9956319321538365
flip,2.3207112131379874
flip,1.9368168900455154
land,3
