Command,Battery Consumption (%)
takeoff,5
ccw,1.4187166559511337
right,0.8163428553923311
cw,1.441347278018995
ccw,1.5101444998237434
ccw,1.6332535638530135
down,1.3260832051431715
flip,2.033585832389471
flip,1.5332882249093482
ccw,1.696850535893748
right,0.9562484200372127
ccw,1.5227509047801149
forward,1.1976039499572788
forward,1.1873818287862457
right,1.1411088713103086
back,1.0728326314771683
ccw,1.6864827558399484
right,0.8059911568303431
down,1.1435441577908771
right,0.8389891641800005
forward,0.9530151361039518
left,1.1568126570619026
cw,1.3622111725971724
back,0.8747785819962208
ccw,1.5973969476910945
forward,1.0190361425872427
left,0.9863928852541707
flip,1.9450951078465675
back,1.0777385152475494
back,0.9295944793148407
right,1.139310991541467
right,1.0634756273060548
down,1.307060274210267
back,1.0228424699878282
back,0.9723262469370246
down,1.0210281783688369
back,0.8477695030456964
right,0.9147202484791597
down,1.2725291976898334
back,1.0728351155800246
down,1.2444820985947105
down,1.0440477724173851
forward,1.075741569229679
left,0.9989024814672866
down,1.107293179464845
right,0.9754109290946145
flip,2.0684701652247703
right,1.1394377506726645
left,0.9322437799020411
right,1.126632184645399
flip,2.4350514610348855
left,1.0506298742569262
flip,1.5649114864736298
forward,0.9120558159858995
down,1.2535792135881185
back,0.8533794595327991
left,0.9934002521209618
right,0.8015138307609303
left,0.8830278051145777
ccw,1.3932681262763904
forward,1.1188593533897186
ccw,1.4188507111065722
right,1.0720411879632585
back,1.0502675283394638
ccw,1.410126816418596
down,1.3391444200399496
flip,2.3386732078070516
flip,1.9035264487235277
forward,0.9991266345927926
forward,0.8775744818777458
back,0.931088059644042
back,1.0459566017751132
back,0.9595270661908321
cw,1.3516174492903448
flip,2.2274699145247667
left,0.9933715941050962
ccw,1.4629360779829788
ccw,1.347811796315338
cw,1.4716690537598438
back,0.8431737919720147
left,1.1842815516174419
right,0.8263513197767389
land,2
