Command,Battery Consumption (%)
takeoff,5
down,1.0859856635876084
back,1.1886119766088492
cw,1.4386886202946552
back,0.9972549507865633
right,0.9182502484667898
cw,1.5789741481939965
cw,1.5852406220544464
down,1.0563980854020745
right,1.1784942960931923
back,0.8895979960680588
forward,1.0710847836272028
right,0.8101230373597782
cw,1.6733063139840914
cw,1.329408542443877
right,0.8266967632852116
back,1.1593226828240948
flip,1.6703955774495656
forward,1.1571325129991044
ccw,1.4106037019641269
flip,1.688610664669746
ccw,1.6219741768282678
left,1.0980875425785968
flip,1.6319320933376271
flip,1.9927495700864637
back,0.9477823522925382
flip,2.281013604117579
ccw,1.5806303047784949
down,1.0077553251529083
cw,1.693465534688451
down,1.0286020662561837
ccw,1.4452500761710243
down,1.2842457526125606
back,1.0509053357125515
ccw,1.5300983510352737
back,0.8884987831765269
flip,2.1889160600861723
back,0.8696969036805466
flip,1.9493424033039943
ccw,1.408774693716674
cw,1.5649462613137826
forward,1.0243474822118823
ccw,1.5483062784786643
left,1.1980340324751757
left,1.0429671960602307
down,1.0331849277792533
down,1.338983404993038
right,1.1412444600914795
flip,1.5960399708427113
ccw,1.4136612201349783
down,1.1261824602953983
ccw,1.3473853251368655
down,1.105860572323714
cw,1.3234118543715325
back,0.8256790766996718
cw,1.4182452659125213
ccw,1.5530054444363854
flip,1.5885937708330806
back,1.1669144203767454
down,1.3697361122168785
cw,1.5903962550153754
back,0.8031257017255979
ccw,1.5395401388505705
ccw,1.6693790014593743
cw,1.470169023099168
down,1.3102496128590118
back,0.8274413617755894
back,1.0804822839572557
cw,1.3487452439454084
left,0.8082044288208136
forward,0.8628928172494803
cw,1.4623183681544534
back,1.1105475362219284
back,0.8487218684368252
forward,0.8398395142772063
flip,1.5338975546181792
right,1.150474855140867
left,0.9248325938913791
land,3
