Command,Battery Consumption (%)
takeoff,4
ccw,1.4032379857997435
flip,2.1671087862428786
right,1.1456162522990185
back,0.8875024545352489
left,1.0230987822047584
flip,1.7958203520975782
right,0.8576294803552947
back,0.8825324275320613
down,1.1164115308965497
flip,1.6191267550244073
left,0.8381030089987018
ccw,1.6596597099051627
down,1.2799935767349968
back,0.9579764805646473
down,1.308406509923386
back,0.8831263399892464
cw,1.515150791422315
right,1.0907823269273822
back,1.090688742338242
cw,1.6583207903097752
flip,2.067180045658923
right,1.1666182044776496
cw,1.5171571318134562
right,1.1071134995672227
forward,1.0540545805914971
right,1.05719609209736
cw,1.6042268907518498
back,0.8841936609339368
right,1.0511287185234055
down,1.2547429345619456
flip,1.749465260549822
cw,1.594325241620046
back,0.9726543322597628
ccw,1.4884877417611933
back,0.8641379985758031
left,0.9353975721847538
back,0.9155095935734484
flip,1.5634555485538124
left,1.1198721739052635
right,0.8764788539909908
back,1.1933213346584133
back,0.9391253959301723
cw,1.6923241997982397
ccw,1.5970470662754808
left,0.8878431200751943
cw,1.5168957291366292
right,1.1263620905104903
right,0.8327037426236754
back,0.9213504611286465
cw,1.485775559080609
cw,1.3180347523986622
ccw,1.6676796907386942
forward,1.0171043529808494
right,0.8870792807406039
flip,1.7066613227248348
back,1.126114342450049
forward,1.0099477362639968
down,1.0457171724135648
down,1.2068812202126298
right,1.0608629370756393
forward,0.8767360767422906
back,1.1164609417433642
cw,1.4274504037383002
right,0.8161706951253549
right,1.098435836892791
forward,0.9651786060769079
ccw,1.587388810166485
cw,1.6641981818562095
right,0.9978047222827139
ccw,1.6820551359125395
right,1.0319096726012265
left,0.894875724531265
down,1.3121777248099864
flip,1.562411171422121
back,0.8705470532136637
flip,1.894674924846834
right,1.0220930231346754
back,1.1888630891468863
ccw,1.5740284685901336
left,0.9661605456024115
down,1.1290093571089321
land,3
