Command,Battery Consumption (%)
takeoff,4
flip,2.403304896216144
flip,1.6577062776342433
back,0.9243382280262692
down,1.3030953483887933
down,1.1497682666178461
cw,1.3870773671980126
flip,1.8399227412122126
cw,1.6607613253331301
flip,2.3489242004099475
back,1.0378527011960208
cw,1.5704093264107968
down,1.2569677532037657
left,1.1778373605617862
down,1.247409409790864
forward,0.9443089917608062
flip,1.5116299206996688
cw,1.5471560931876622
flip,1.5599745803677236
ccw,1.6290129224655905
cw,1.4318550164931088
right,1.1429174026440883
left,0.8364495344578896
ccw,1.6804406335991584
flip,2.4815460046165096
forward,0.872248702549436
ccw,1.548400683811856
flip,1.5479831143463225
right,1.028406082116507
right,1.0918657338883688
cw,1.6845946111766357
back,1.1478339647034834
right,0.9102372911655264
down,1.0160622220417679
flip,2.0318835189062505
left,0.9537587373326447
down,1.1538327590622277
cw,1.6629194390742956
back,1.057143152447309
down,1.0910303828390997
left,1.0312815761961018
left,1.1245534331748706
right,0.8413305772813207
ccw,1.6121485132579352
cw,1.40975758641626
back,0.8791659004270892
flip,1.5148646850831433
flip,1.6833024554069334
cw,1.6757868401829197
cw,1.519236388311082
flip,2.2267901583796403
left,0.8009066041216283
ccw,1.6141491774437755
right,0.9345536601623038
right,0.9207487025401481
right,0.8415945175215204
right,0.9670389493577785
forward,1.0156759520112875
down,1.2824649208322223
cw,1.3084638673386262
forward,1.0952602354615886
left,0.9181680059967924
left,1.0572886991524908
right,1.0753738515013964
back,1.185275083312445
left,0.9580947309760751
ccw,1.3250015537076467
cw,1.5136524439152985
right,1.0979622684354928
flip,2.299659292318282
left,0.8667571824342073
forward,1.0830816852118583
back,0.8875571954548186
flip,1.7178410496419945
down,1.3437782700488639
back,1.1300276970867655
land,2
