Command,Battery Consumption (%)
takeoff,5
left,1.1062840007203782
cw,1.4083846586597455
down,1.0867572517466695
ccw,1.5647821428354145
back,0.8745949145277088
back,0.8390969767974601
down,1.0104408404166008
down,1.3051579447710608
down,1.2000480337654014
right,1.0685634320857575
left,0.955574259143525
ccw,1.420849733251306
forward,1.033939191988136
left,1.196322453484525
down,1.126873460906371
flip,2.328689502365632
down,1.0785592868963727
forward,1.0174151522848123
down,1.120160450242652
back,0.9854746286545208
ccw,1.3922973138323482
forward,0.8676108233043861
right,0.814739292928945
down,1.1920785163156529
down,1.2784870772648613
forward,1.1268354151419253
cw,1.5918880232391879
right,1.0398610083193602
forward,0.9189320404068024
cw,1.5496168791692626
right,0.8404837043603994
back,1.1837252439675086
back,1.0058503938455825
flip,1.9503063843512343
back,1.0150045665119771
flip,2.097124597131803
down,1.077039790593879
cw,1.5746384060454468
down,1.3987107281934519
down,1.194160051891816
back,0.9490118354999172
back,0.8152739787434852
right,0.8156432517932435
ccw,1.3423104054960124
down,1.343024610928623
forward,0.932313090063705
ccw,1.6220028589520203
ccw,1.4369994440011697
ccw,1.647586998820585
down,1.004673051947187
down,1.3976680436099007
flip,1.5691114401999458
right,1.0121233744418305
left,0.940826471919897
flip,2.2456997119240736
flip,2.400627427678316
forward,0.941724855414683
flip,1.9409159321373013
cw,1.4125342586449887
right,0.9226840174193154
left,1.1226102270184644
right,1.1402894367074539
back,1.0487272933463516
ccw,1.6711326058077867
down,1.2954067985503692
forward,1.0936837312710628
back,0.8750555845188185
flip,1.7148872667673576
left,0.9643711404559598
flip,1.8738220208216394
flip,1.576262540787111
down,1.1627192739012997
cw,1.5808285552505525
left,0.9971578783526943
flip,1.524573756466956
forward,0.9411340265730028
back,0.8122749736607398
ccw,1.428087565281206
forward,1.1984291642226803
land,3
