Command,Battery Consumption (%)
takeoff,5
forward,1.0636896709199242
ccw,1.343005039237249
ccw,1.342959206854833
left,0.9190139952358201
forward,1.1986015290380312
forward,1.1226029177715575
down,1.0587143057044783
cw,1.4728660590327007
left,1.1978726896161045
flip,1.7145704896059555
cw,1.5056584560639148
back,0.9451812507939328
ccw,1.6208475483223213
back,0.9900319997571362
ccw,1.6266427489631745
flip,2.4578673165678007
back,1.0567790957410204
right,0.8425114643911188
back,0.9583623180343752
flip,1.9259284145036002
ccw,1.3942524616999878
right,0.8454055164240759
right,1.1197012588723834
forward,0.9000860179907872
ccw,1.5463933388923867
cw,1.5669396255580543
right,1.091894685393362
ccw,1.6114129140326285
right,0.8993122709597642
forward,0.8797904486425562
down,1.3786104311487195
forward,0.9774219204749027
forward,0.9074008936289082
down,1.3683733597097725
forward,1.1159297163799544
back,0.859126268163565
forward,1.0552263365545627
left,1.126815525846171
ccw,1.3709541245844343
flip,2.4414195523820545
back,0.9821645649587406
back,1.1648599036919671
right,0.8200965867968277
cw,1.6357001865164145
cw,1.4250069997032375
back,1.1161680042845115
left,0.8369634891633939
forward,1.073341397336474
back,1.1386279160869137
forward,1.0421689165367414
ccw,1.314889736686323
ccw,1.47093539365337
cw,1.3919903984193844
forward,0.8338776220465227
cw,1.5518157928544072
back,0.853924073191606
left,1.0896698520926145
right,0.9468115882810838
left,1.132510621799623
ccw,1.3457890611810435
left,0.930458521182533
back,1.176072569377816
flip,1.6153696778343438
forward,1.1048235831894941
down,1.3124826376018324
flip,1.651875819495653
cw,1.6260613433327549
back,0.9396135006549763
forward,1.1371768309291161
down,1.37403697613264
down,1.0587418032156717
cw,1.3712817305858047
ccw,1.4362565919993404
back,1.008266888817436
ccw,1.6912170978650767
flip,2.3171904384763398
cw,1.4731211828208655
flip,2.459320383136935
land,3
