Command,Battery Consumption (%)
takeoff,4
back,0.8138015521055387
forward,1.0745253398832104
flip,2.3819226599106758
cw,1.6694240594979914
right,0.8443103658085778
ccw,1.6348845171415047
flip,1.8948428073704058
ccw,1.378564912037179
down,1.1664306057416804
left,1.0715480602755574
back,0.9398751318329058
left,1.0048883355843765
forward,1.1849892102556363
forward,1.1491443933597332
down,1.1100535348032352
back,1.1818441506254902
left,1.1367009448603016
back,0.8741349399314714
back,1.0869465939186906
ccw,1.5305784912678801
back,1.091106161976079
right,0.8700263461704169
back,1.155667739027493
down,1.1765227550231163
back,0.8406270180830179
down,1.3449332409491577
ccw,1.4326660964110223
flip,1.7379844669426392
left,1.1701887327309084
cw,1.6845531527404864
down,1.3177847857667302
cw,1.4157162862916985
ccw,1.6183811895295264
down,1.3399347806267219
ccw,1.30387555565364
ccw,1.4838687619371467
down,1.3994754161591478
forward,0.8475547212755139
flip,2.4801841471665163
down,1.2802862208806332
right,0.8293032205640162
right,0.9906583302153316
flip,1.8354184829519278
down,1.30601636821295
forward,0.941406556412285
ccw,1.4263777102780415
ccw,1.6443895683926704
right,1.0012429376377836
back,0.8633659573415094
ccw,1.578079717737876
ccw,1.641448916985927
forward,1.0243616115182308
forward,1.092598196540897
forward,0.9171616125734767
ccw,1.6997656360577793
cw,1.4106938955694461
left,1.127382498577223
cw,1.4069707033908625
forward,1.0953903032376042
forward,0.9629339725054558
ccw,1.641076468712529
left,1.1574083723146287
flip,2.423994398850051
flip,1.577439280122467
back,1.0418880318849624
right,0.8004594079374807
back,0.8103959521220575
down,1.1379231354285861
right,0.8128666583113471
forward,1.1077749701373
flip,1.5127058549861632
forward,0.9827454164554896
forward,0.8167866230922569
flip,2.4893324684882945
down,1.1909724565309505
back,0.8830433319199323
forward,0.8250247185518432
cw,1.557360761642039
land,2
