Command,Battery Consumption (%)
takeoff,5
forward,0.9031334911226022
forward,0.9882687093214012
down,1.1741990118431769
forward,1.1456906925750192
ccw,1.3437971867881318
cw,1.33543494454622
ccw,1.549733265383914
back,1.0496784531887828
right,0.8466128903787866
ccw,1.46850472022414
down,1.3346643787218944
back,0.8344734916189578
flip,2.471582344206804
ccw,1.5549004372522028
cw,1.6770511400494474
down,1.2796894155218208
back,1.1969717859140645
flip,2.1615230917619277
left,0.8818449404400934
cw,1.6175264280436172
down,1.2804495045991373
cw,1.4776310347574344
down,1.121460104867901
ccw,1.6669312766768607
forward,0.9710002052539737
left,1.0954182114357245
back,0.9763428449692054
back,0.8268065175967698
forward,0.8104986582202505
flip,2.1847367008090472
down,1.3537589724103156
down,1.2410629737051007
flip,1.6323861731027516
ccw,1.4668479531903775
down,1.015720724105769
ccw,1.333779113999892
ccw,1.3582575010108455
cw,1.4302541860809912
ccw,1.401780938750902
down,1.0664119341511065
right,1.0976453126091839
back,1.0000145179493527
cw,1.6991271887768846
down,1.3778929184390787
down,1.0704062915537507
cw,1.368218150858411
cw,1.318425642497317
back,1.0574210397870185
left,0.9391196414428933
down,1.3429073474812627
left,0.962142580898385
ccw,1.4075394959458385
forward,0.9171092685886065
flip,2.487672007866084
back,0.8325312231133006
forward,0.9754784254794537
down,1.1343070020552293
ccw,1.3047091857339705
right,0.9061656842344307
down,1.3362219164747196
flip,2.171742789413563
cw,1.5156047702535993
right,1.0801513194122887
flip,1.8061453254753923
back,1.0680142432357669
ccw,1.652406707565802
down,1.330003364838422
flip,2.4286404902649874
ccw,1.304104688352008
flip,2.0867631157704682
ccw,1.3522164955877478
left,1.1489473650311672
ccw,1.525907470270639
forward,0.9016981842918778
down,1.2994997694369743
land,3
