Command,Battery Consumption (%)
takeoff,5
cw,1.4485122919721412
left,1.156471217269881
down,1.165562732318436
flip,2.0657437975116526
left,1.0476472308294023
right,1.030220658249923
flip,1.6583649647509362
down,1.245213623409879
right,1.0855390389715165
flip,2.053385903956456
down,1.2668938033246158
down,1.3387127026478058
left,0.8055902738359221
cw,1.5005025548081026
left,0.8765982556789736
left,0.9123737233768793
cw,1.4160211280759363
down,1.087061727388805
back,1.0724885925299448
flip,1.6717749442180434
ccw,1.6443177734278887
ccw,1.3053300511841144
down,1.077546082607126
ccw,1.3897673074525843
forward,0.8579227046742326
right,0.9654892319997146
flip,2.238482565491325
right,0.9366460220982039
back,0.8539479613900571
left,0.8426416423379802
flip,2.4280341274216872
down,1.279609626589982
ccw,1.4669341203767863
flip,2.353386117005604
down,1.3280381739920832
left,0.8954464558287715
left,1.1743501208350158
ccw,1.3839021067656572
cw,1.596154550344122
flip,1.752857157029583
down,1.2949679242790224
forward,0.930948752315444
back,0.8142019125013223
forward,1.0538134643584034
forward,1.0635918185660378
forward,0.8410633079131931
down,1.1763444044623288
right,0.8252680195666466
ccw,1.472119911720124
ccw,1.4173500707635127
cw,1.572628459397265
cw,1.3875692606988208
left,0.8988367440157246
right,0.9156965783377192
ccw,1.5669755339469413
ccw,1.4537852561862015
back,1.0031989657192355
flip,1.5912949610282268
down,1.0473949631867066
right,1.1795442597631118
forward,1.0443244492125026
flip,1.7800697114171067
down,1.0198123978986404
left,0.8653392102482624
right,0.8762915877910284
ccw,1.5396231384666357
right,0.9141894265386405
ccw,1.6826794811908568
right,1.1898846599445847
down,1.14657991935829
down,1.38628187541448
right,1.176960147142518
forward,1.0948969315033774
left,0.9559292932642176
back,1.190242227740309
flip,1.8629269842137117
ccw,1.441771040928155
right,1.1802130511992541
land,3
