Command,Battery Consumption (%)
takeoff,4
flip,2.1887880441391654
ccw,1.3804605379426989
right,1.0328059688184055
left,0.9032110533267445
forward,1.1485191971188384
ccw,1.3424573213720596
flip,1.6843039796922388
down,1.3272946696781487
forward,0.9096818612890706
left,0.9390864070760754
forward,1.1686597819305953
forward,1.106313003248141
cw,1.3618837174353375
flip,2.0017739173084217
ccw,1.441689149375201
down,1.219344202980818
ccw,1.513190289559969
forward,0.8185661614258171
back,1.1062174386578985
right,0.8082270327324564
flip,1.9530780877217735
down,1.1903139958811855
down,1.0882428859593807
left,1.0463589229370482
left,0.9205636610269137
flip,2.091578912363248
cw,1.575231628811129
forward,0.8007347692436455
ccw,1.487462583437521
left,0.8512103047150296
cw,1.4596663296895311
ccw,1.4395348883531491
ccw,1.6257994252408214
flip,1.7294864404104113
flip,2.262458707577787
ccw,1.4310399349904026
right,0.9463421535951022
left,1.099153712323125
flip,1.753759448631504
left,1.0082024496623263
cw,1.5765119247287227
down,1.20450270192538
back,0.8541096021218622
flip,2.259627677646808
forward,0.8044239908226763
flip,1.5802799371711718
flip,2.2500959240666765
down,1.3207030393908812
down,1.1969428175515597
ccw,1.6470724859187933
back,0.9604188634978651
cw,1.4121195930064296
ccw,1.5203663161298937
cw,1.448821754141217
right,0.81476886063391
left,0.9890942474585014
right,1.041414250220907
forward,0.8768419425015896
cw,1.571717685421026
flip,2.0764294282770788
right,1.1133831512581682
back,1.1286628368395806
flip,1.8960218935558109
ccw,1.5351034609890766
ccw,1.6222222643444177
down,1.0546739602879112
right,0.9540353431213269
ccw,1.438385707662042
flip,1.937648047182404
left,1.170270689208455
back,0.9491411480487583
down,1.1316470290479494
cw,1.4617519198677627
forward,0.921223860422425
cw,1.390992169325252
land,2
