Command,Battery Consumption (%)
takeoff,4
left,0.8915740474599445
right,0.8335290671528129
left,0.8636979112000988
down,1.0235613047448724
back,0.9778637976221337
back,1.143549730679927
cw,1.4844483574300567
flip,2.479708666612752
ccw,1.6024330840779948
left,1.000283143069965
cw,1.672183288002467
down,1.0914410594674582
right,0.9812247468088829
forward,0.835644997987377
down,1.0826544553415
left,0.8386532046092241
cw,1.677071348031164
forward,1.0126576354448267
down,1.1572568513289507
right,1.0051362103534107
left,0.9280903574483563
down,1.1408943605872026
flip,2.4929178467113986
right,1.1533492053073129
right,0.850787664642214
cw,1.6021133990574457
left,1.055088960121048
flip,1.7741661832152722
cw,1.4703999679967805
forward,1.0949548666854376
forward,1.061860787434623
cw,1.6892955703932544
forward,0.8164980277397859
ccw,1.6799149874706918
down,1.0615996011351623
back,1.137928658025775
down,1.198522567259737
forward,1.1335848464296965
right,1.1317106352513038
back,0.8212042930054337
flip,2.406338940197812
ccw,1.6661642616591976
flip,1.5511968777678078
back,1.1787266279523352
back,0.886501134074575
left,1.0835104892755822
back,0.9394235801862985
left,1.0465334870703453
ccw,1.511830741509208
ccw,1.3212108315420625
cw,1.4084966670734524
flip,2.4396287541065824
forward,1.0951476725425964
cw,1.571967182136055
ccw,1.6878575019921787
flip,1.5588007304078881
left,0.8133493740716687
cw,1.4987745980148792
right,0.9802259497747635
cw,1.5426367010880428
cw,1.3141848900023874
cw,1.3981357960089678
forward,0.994933838119286
right,0.9269023825104392
flip,2.097868352652656
right,0.8819663501469107
ccw,1.5655952506266484
left,0.8308920504648613
forward,0.927285994860853
ccw,1.5037241612997376
ccw,1.6676208669480763
ccw,1.664751923051033
ccw,1.4310296581075217
cw,1.619306132032543
right,1.1735495772017406
left,1.1329807797784524
back,0.8428303963230939
land,3
