Command,Battery Consumption (%)
takeoff,4
back,0.8422181730029104
down,1.1065132982670256
right,1.104888129899116
ccw,1.313385960556743
left,1.1008009217803105
cw,1.4287959223160767
cw,1.3262999425598478
back,0.9425749215338567
flip,2.4796189415338703
left,1.1524942689447955
back,0.9669225597908604
flip,2.0471799586109514
ccw,1.6153564375441378
cw,1.4112008847693756
flip,1.6668372319312452
down,1.22477670457951
right,0.8548013560593029
back,0.9454901928075912
forward,1.070807164946174
cw,1.563567654389483
ccw,1.6484798512758738
down,1.0862445227267485
cw,1.3820524713075275
back,0.9796306849636224
flip,1.9431939727181085
down,1.133015264645412
ccw,1.3466066882302024
flip,1.7897441816362072
ccw,1.588958497068812
left,1.1990104577756668
left,1.1789723979834106
down,1.103677985110998
back,1.1224807451370065
down,1.3737526128588442
back,0.9063802044912797
ccw,1.4569003586623315
ccw,1.305507030679669
right,1.1889292757377705
forward,1.031340425211828
forward,1.1385494819653053
left,1.0201321037988238
left,1.1134733818250722
down,1.2330353349261642
flip,1.5305420586428458
cw,1.669041264893843
left,1.0721769460864006
flip,1.710311771828959
ccw,1.6207925811122181
ccw,1.488565503662205
ccw,1.3709669343125228
forward,1.121397177261133
cw,1.3821659868861476
flip,1.6001912755903644
forward,1.114838300688627
forward,0.8081008474073519
right,0.928035960103315
cw,1.613392547000705
flip,1.5585263441881663
cw,1.608188068996882
down,1.3676573799883924
flip,1.639769164123706
down,1.3486861875827243
cw,1.3304913621743988
ccw,1.3471855374653063
flip,1.9446373315093755
cw,1.4005033658451362
forward,1.1125345243144213
cw,1.3157382132290687
right,1.1110197920762364
left,0.9108494874835711
cw,1.5342542793016736
forward,0.9696246306064249
ccw,1.3475027541626907
back,1.025292569745519
forward,0.9859466074526148
down,1.045631757723565
land,3
